Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA_SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
347,freie Atemwege,Atemfreq: 25 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 84 /min|peripher tastbar|RR: 99.084,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,658,420,920,104,117,126,135,345,563,377,191,626,722,813,,7
348,freie Atemwege,Atemfreq: 25 /min|SpO2: 97 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 83 /min|peripher tastbar|RR: 106.088,"wach, orientiert",mittelweit,verlangsamt,trocken|blass,612,658,420,906,104,117,126,135,345,563,377,191,626,722,813,,8
349,freie Atemwege,Atemfreq: 25 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 79 /min|peripher tastbar|RR: 108.087,"wach, orientiert",mittelweit,verlangsamt,trocken|blass|,612,658,420,920,104,117,126,135,345,563,377,191,626,722,813,,9
350,,,,,,,,,,,,,,,,,,,,,,,,
354,freie Atemwege,Atemfreq: 25 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 107 /min|nur zentral noch tastbar|RR: 66.063,somnolent,mittelweit,,trocken|blass,612,658,422,906,104,117,126,135,345,511,370,274,665,722,822,Monitoralarm / Pat. verschlechtert sich klinisch,4
355,freie Atemwege,Atemfreq: 29 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 139 /min|zentral nicht tastbar|RR: 27.024,keine Reaktion,mittelweit,,feucht|blass,612,658,408,920,104,117,126,135,345,640,429,173,502,722,827,Monitoralarm / Pat. verschlechtert sich klinisch,5
356,freie Atemwege,Atemfreq: 29 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 147 /min|zentral nicht tastbar|RR: 24.022,keine Reaktion,mittelweit,,feucht|blass,612,658,408,906,104,117,126,135,345,563,377,191,626,722,827,Monitoralarm / Pat. verschlechtert sich klinisch,6
357,freie Atemwege,Atemfreq: 29 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 146 /min|zentral nicht tastbar|RR: 16.014,keine Reaktion,mittelweit,,feucht|blass,612,658,408,920,104,117,126,135,345,563,377,191,626,722,827,Monitoralarm / Pat. verschlechtert sich klinisch,7
358,freie Atemwege,Atemfreq: 29 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 155 /min|zentral nicht tastbar|RR: 13.012,keine Reaktion,mittelweit,,feucht|blass,612,658,408,906,104,117,126,135,345,563,377,191,626,714,827,Monitoralarm / Pat. verschlechtert sich klinisch,8
359,freie Atemwege,Atemfreq: 29 /min|SpO2: 0 % nicht messbar|vertiefte Atmung|normales AG hörbar,Herzfreq: 155 /min|zentral nicht tastbar|RR: 5.005,keine Reaktion,mittelweit,,feucht|blass|,612,658,408,920,104,117,126,135,345,563,377,191,626,714,827,Monitoralarm / Pat. verschlechtert sich klinisch,9
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 143.076,narkotisiert,mittelweit,,trocken|blass,612,656,420,928,104,117,126,135,345,607,389,207,624,722,820,,10
552,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 145.079,narkotisiert,mittelweit,,trocken|blass,612,656,420,920,104,117,126,135,345,607,389,207,624,722,820,,11
553,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 99 %|Beatmung|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 142.077,narkotisiert,mittelweit,,trocken|blass,612,656,420,954,104,117,126,135,345,607,389,207,624,722,820,,12
554,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 130 /min|peripher tastbar|RR: 75.068,narkotisiert,mittelweit,,trocken|blass,612,658,422,920,104,117,126,135,345,607,389,207,624,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,3
684,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 138.087,narkotisiert,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,511,370,274,665,722,800,,4
685,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 70 /min|peripher kräftig tastbar|RR: 140.086,narkotisiert,mittelweit,,trocken|rosig,612,656,418,920,104,117,126,135,345,640,429,173,502,722,800,,5
686,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 70 /min|peripher kräftig tastbar|RR: 147.090,narkotisiert,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,563,377,191,626,722,800,,13
687,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 66 /min|peripher kräftig tastbar|RR: 149.089,narkotisiert,mittelweit,,trocken|rosig,612,656,418,920,104,117,126,135,345,563,377,191,626,722,800,,7
688,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 66 /min|peripher kräftig tastbar|RR: 156.093,narkotisiert,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,563,377,191,626,722,800,,8
689,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 62 /min|peripher kräftig tastbar|RR: 158.092,narkotisiert,mittelweit,,trocken|rosig|,612,656,418,920,104,117,126,135,345,563,377,191,626,722,800,,9
690,,,,,,,,,,,,,,,,,,,,,,,,
694,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 79 /min|peripher tastbar|RR: 121.077,narkotisiert,mittelweit,,trocken|blass,612,656,420,906,104,117,126,135,345,511,370,274,665,722,820,,4
695,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 100 /min|peripher tastbar|RR: 87.074,narkotisiert,mittelweit,,trocken|blass,612,656,422,920,104,117,126,135,345,640,429,173,502,722,813,,5
696,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 103 /min|peripher tastbar|RR: 89.077,narkotisiert,mittelweit,,trocken|blass,612,656,422,906,104,117,126,135,345,563,377,191,626,722,813,,13
697,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 100 /min|peripher tastbar|RR: 86.075,narkotisiert,mittelweit,,trocken|blass,612,656,422,920,104,117,126,135,345,563,377,191,626,722,813,,7
698,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 103 /min|peripher tastbar|RR: 88.078,narkotisiert,mittelweit,,trocken|blass,612,656,422,906,104,117,126,135,345,563,377,191,626,722,813,,8
699,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 100 /min|peripher tastbar|RR: 85.076,narkotisiert,mittelweit,,trocken|blass|,612,656,422,920,104,117,126,135,345,563,377,191,626,722,813,,9
700,,,,,,,,,,,,,,,,,,,,,,,,
704,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 82 /min|peripher tastbar|RR: 120.086,narkotisiert,mittelweit,,trocken|blass,612,656,413,906,104,117,126,135,345,511,370,274,665,722,803,,4
705,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 78 /min|peripher tastbar|RR: 122.085,narkotisiert,mittelweit,,trocken|blass,612,656,413,920,104,117,126,135,345,640,429,173,502,722,803,,5
706,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 78 /min|peripher tastbar|RR: 129.089,narkotisiert,mittelweit,,trocken|blass,612,656,413,906,104,117,126,135,345,563,377,191,626,722,803,,13
707,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 131.088,narkotisiert,mittelweit,,trocken|blass,612,656,413,920,104,117,126,135,345,563,377,191,626,722,803,,7
708,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 74 /min|peripher kräftig tastbar|RR: 138.092,narkotisiert,mittelweit,,trocken|blass,612,656,413,906,104,117,126,135,345,563,377,191,626,722,803,,8
709,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 70 /min|peripher kräftig tastbar|RR: 140.091,narkotisiert,mittelweit,,trocken|blass|,612,656,413,920,104,117,126,135,345,563,377,191,626,722,803,,9
710,,,,,,,,,,,,,,,,,,,,,,,,
714,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 92 /min|peripher tastbar|RR: 98.075,narkotisiert,mittelweit,,trocken|blass,612,656,419,906,104,117,126,135,345,511,370,274,665,722,812,,4
715,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 120 /min|nur zentral noch tastbar|RR: 59.053,narkotisiert,mittelweit,,feucht|blass,612,656,407,920,104,117,126,135,345,640,429,173,502,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,5
716,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 128 /min|nur zentral noch tastbar|RR: 56.055,narkotisiert,mittelweit,,feucht|blass,612,656,407,906,104,117,126,135,345,563,377,191,626,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,13
717,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 128 /min|zentral nicht tastbar|RR: 48.043,narkotisiert,mittelweit,,feucht|blass,612,656,407,920,104,117,126,135,345,563,377,191,626,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,7
718,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 136 /min|zentral nicht tastbar|RR: 45.041,narkotisiert,mittelweit,,feucht|blass,612,656,407,906,104,117,126,135,345,563,377,191,626,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,8
719,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 136 /min|zentral nicht tastbar|RR: 37.033,narkotisiert,mittelweit,,feucht|blass|,612,656,407,920,104,117,126,135,345,563,377,191,626,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,9
720,,,,,,,,,,,,,,,,,,,,,,,,
724,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 106 /min|peripher tastbar|RR: 106.083,narkotisiert,mittelweit,,trocken|rosig,612,658,423,906,104,117,126,135,345,511,370,274,665,722,824,,4
725,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 100 /min|peripher tastbar|RR: 108.082,narkotisiert,mittelweit,,trocken|rosig,612,658,423,920,104,117,126,135,345,640,429,173,502,722,824,,5
726,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 100 /min|peripher tastbar|RR: 115.086,narkotisiert,mittelweit,,trocken|rosig,612,658,423,906,104,117,126,135,345,563,377,191,626,722,824,,13
727,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 94 /min|peripher tastbar|RR: 117.085,narkotisiert,mittelweit,,trocken|rosig,612,658,423,920,104,117,126,135,345,563,377,191,626,722,824,,7
728,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 94 /min|peripher tastbar|RR: 124.089,narkotisiert,mittelweit,,trocken|rosig,612,658,423,906,104,117,126,135,345,563,377,191,626,722,824,,8
729,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 88 /min|peripher tastbar|RR: 126.088,narkotisiert,mittelweit,,trocken|rosig|,612,658,423,920,104,117,126,135,345,563,377,191,626,722,824,,9
730,,,,,,,,,,,,,,,,,,,,,,,,
734,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 116 /min|peripher tastbar|RR: 84.072,narkotisiert,mittelweit,,trocken|rosig,612,658,430,906,104,117,126,135,345,511,370,274,665,722,813,,4
735,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 151 /min|zentral nicht tastbar|RR: 45.041,narkotisiert,mittelweit,,feucht|grau,612,658,411,920,104,117,126,135,345,640,429,173,502,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,5
736,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 161 /min|zentral nicht tastbar|RR: 42.038,narkotisiert,mittelweit,,feucht|grau,612,658,411,906,104,117,126,135,345,563,377,191,626,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,13
737,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 161 /min|zentral nicht tastbar|RR: 34.031,narkotisiert,mittelweit,,feucht|grau,612,658,411,920,104,117,126,135,345,563,377,191,626,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,7
738,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 171 /min|zentral nicht tastbar|RR: 31.028,narkotisiert,mittelweit,,feucht|grau,612,658,411,906,104,117,126,135,345,563,377,191,626,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,8
739,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 171 /min|zentral nicht tastbar|RR: 23.021,narkotisiert,mittelweit,,feucht|grau|,612,658,411,920,104,117,126,135,345,563,377,191,626,722,838,Monitoralarm / Pat. verschlechtert sich klinisch,9
740,,,,,,,,,,,,,,,,,,,,,,,,
744,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 116 /min|peripher tastbar|RR: 88.082,narkotisiert,mittelweit,,trocken|blass,612,658,420,906,104,117,126,135,345,511,370,274,665,722,833,,4
745,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 110 /min|peripher tastbar|RR: 90.081,narkotisiert,mittelweit,,trocken|blass,612,658,420,920,104,117,126,135,345,640,429,173,502,722,833,,5
746,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 110 /min|peripher tastbar|RR: 97.085,narkotisiert,mittelweit,,trocken|blass,612,658,420,906,104,117,126,135,345,563,377,191,626,722,833,,13
747,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 104 /min|peripher tastbar|RR: 99.084,narkotisiert,mittelweit,,trocken|blass,612,658,420,920,104,117,126,135,345,563,377,191,626,722,833,,7
748,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 104 /min|peripher tastbar|RR: 106.088,narkotisiert,mittelweit,,trocken|blass,612,658,420,906,104,117,126,135,345,563,377,191,626,722,833,,8
749,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 98 /min|peripher tastbar|RR: 108.087,narkotisiert,mittelweit,,trocken|blass|,612,658,420,920,104,117,126,135,345,563,377,191,626,722,833,,9
750,,,,,,,,,,,,,,,,,,,,,,,,
754,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 131 /min|nur zentral noch tastbar|RR: 66.063,narkotisiert,mittelweit,,trocken|blass,612,658,422,906,104,117,126,135,345,511,370,274,665,722,810,Monitoralarm / Pat. verschlechtert sich klinisch,4
755,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 170 /min|zentral nicht tastbar|RR: 27.024,narkotisiert,mittelweit,,feucht|blass,612,658,408,920,104,117,126,135,345,640,429,173,502,722,814,Monitoralarm / Pat. verschlechtert sich klinisch,5
756,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 180 /min|zentral nicht tastbar|RR: 24.022,narkotisiert,mittelweit,,feucht|blass,612,658,408,906,104,117,126,135,345,563,377,191,626,722,814,Monitoralarm / Pat. verschlechtert sich klinisch,13
757,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 179 /min|zentral nicht tastbar|RR: 16.014,narkotisiert,mittelweit,,feucht|blass,612,658,408,920,104,117,126,135,345,563,377,191,626,722,814,Monitoralarm / Pat. verschlechtert sich klinisch,7
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 190 /min|zentral nicht tastbar|RR: 13.012,narkotisiert,mittelweit,,feucht|blass,612,658,408,906,104,117,126,135,345,563,377,191,626,714,814,Monitoralarm / Pat. verschlechtert sich klinisch,8
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung|normales AG hörbar,Herzfreq: 190 /min|zentral nicht tastbar|RR: 5.005,narkotisiert,mittelweit,,feucht|blass|,612,658,408,920,104,117,126,135,345,563,377,191,626,714,814,Monitoralarm / Pat. verschlechtert sich klinisch,9
760,,,,,,,,,,,,,,,,,,,,,,,,
