Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA-SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
319,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 108 /min|peripher kräftig tastbar|RR: 148.082,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,824,Pat. hat keine Schmerzen,9
320,,,,,,,,,,,,,,,,,,,,,,,,
323,freie Atemwege,Atemfreq: 23 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 92 /min|peripher kräftig tastbar|RR: 130.061,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,812,Pat. hat keine Schmerzen,3
324,freie Atemwege,Atemfreq: 24 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 99 /min|peripher kräftig tastbar|RR: 138.068,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,820,Pat. hat keine Schmerzen,4
325,freie Atemwege,Atemfreq: 22 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 96 /min|peripher kräftig tastbar|RR: 135.068,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,812,Pat. hat keine Schmerzen,5
326,freie Atemwege,Atemfreq: 23 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 103 /min|peripher kräftig tastbar|RR: 143.075,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,820,Pat. hat keine Schmerzen,6
327,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 100 /min|peripher kräftig tastbar|RR: 140.075,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,824,Pat. hat keine Schmerzen,7
328,freie Atemwege,Atemfreq: 23 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 107 /min|peripher kräftig tastbar|RR: 148.082,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,559,432,106,615,748,801,Pat. hat keine Schmerzen,8
329,freie Atemwege,Atemfreq: 20 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 104 /min|peripher kräftig tastbar|RR: 145.082,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,824,Pat. hat keine Schmerzen,9
330,,,,,,,,,,,,,,,,,,,,,,,,
333,freie Atemwege,Atemfreq: 29 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 96 /min|peripher kräftig tastbar|RR: 145.088,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,812,Pat. klagt über starke Schmerzen,3
334,freie Atemwege,Atemfreq: 31 /min|SpO2: 95 %|normales AG hörbar,Herzfreq: 101 /min|peripher kräftig tastbar|RR: 151.092,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,820,Pat. klagt über starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,4
335,freie Atemwege,Atemfreq: 29 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 96 /min|peripher kräftig tastbar|RR: 146.089,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,812,Pat. klagt über starke Schmerzen,5
336,freie Atemwege,Atemfreq: 31 /min|SpO2: 95 %|normales AG hörbar,Herzfreq: 101 /min|peripher kräftig tastbar|RR: 152.093,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,820,Pat. klagt über starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,6
337,freie Atemwege,Atemfreq: 29 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 96 /min|peripher kräftig tastbar|RR: 147.090,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,812,Pat. klagt über starke Schmerzen,7
338,freie Atemwege,Atemfreq: 31 /min|SpO2: 95 %|normales AG hörbar,Herzfreq: 101 /min|peripher kräftig tastbar|RR: 153.094,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,919,104,117,126,135,345,559,432,106,615,748,820,Pat. klagt über starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
339,freie Atemwege,Atemfreq: 29 /min|SpO2: 94 %|normales AG hörbar,Herzfreq: 96 /min|peripher kräftig tastbar|RR: 148.091,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,812,Pat. klagt über starke Schmerzen,9
340,,,,,,,,,,,,,,,,,,,,,,,,
343,freie Atemwege,Atemfreq: 24 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 97 /min|peripher kräftig tastbar|RR: 133.061,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,812,Pat. hat keine Schmerzen,3
344,freie Atemwege,Atemfreq: 25 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 104 /min|peripher kräftig tastbar|RR: 141.068,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,820,Pat. hat keine Schmerzen,4
345,freie Atemwege,Atemfreq: 23 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 101 /min|peripher kräftig tastbar|RR: 138.068,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,812,Pat. hat keine Schmerzen,5
346,freie Atemwege,Atemfreq: 24 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 108 /min|peripher kräftig tastbar|RR: 146.075,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,820,Pat. hat keine Schmerzen,6
347,freie Atemwege,Atemfreq: 22 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 105 /min|peripher kräftig tastbar|RR: 143.075,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,824,Pat. hat keine Schmerzen,7
348,freie Atemwege,Atemfreq: 24 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 112 /min|peripher kräftig tastbar|RR: 151.082,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,559,432,106,615,748,801,Pat. hat keine Schmerzen,8
349,freie Atemwege,Atemfreq: 21 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 108 /min|peripher kräftig tastbar|RR: 148.082,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,824,Pat. hat keine Schmerzen,9
350,,,,,,,,,,,,,,,,,,,,,,,,
353,freie Atemwege,Atemfreq: 30 /min|SpO2: 94 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 99 /min|peripher kräftig tastbar|RR: 146.085,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,833,Pat. klagt über sehr starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,3
354,freie Atemwege,Atemfreq: 33 /min|SpO2: 94 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 102 /min|peripher kräftig tastbar|RR: 150.086,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,824,Pat. klagt über sehr starke Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,4
355,freie Atemwege,Atemfreq: 31 /min|SpO2: 92 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 95 /min|peripher kräftig tastbar|RR: 143.080,"wach, orientiert",mittelweit,sehr aufgeregt,trocken|leichte Zyanose,608,656,423,912,104,117,126,135,345,559,432,106,615,748,833,Pat. klagt über leichte Atemnot|Pat. klagt über stärkste Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,5
356,freie Atemwege,Atemfreq: 34 /min|SpO2: 92 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 98 /min|peripher kräftig tastbar|RR: 147.081,"wach, orientiert",mittelweit,sehr aufgeregt,trocken|leichte Zyanose,608,656,423,926,104,117,126,135,345,559,432,106,615,748,824,Pat. klagt über leichte Atemnot|Pat. klagt über stärkste Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,6
357,freie Atemwege,Atemfreq: 32 /min|SpO2: 90 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 91 /min|peripher kräftig tastbar|RR: 140.075,"wach, orientiert",mittelweit,hysterisch,trocken|leichte Zyanose,608,656,423,912,104,117,126,135,345,559,432,106,615,748,836,Pat. klagt über leichte Atemnot|Pat. klagt über unerträgliche Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,7
358,freie Atemwege,Atemfreq: 34 /min|SpO2: 90 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 144.076,"wach, orientiert",mittelweit,hysterisch,trocken|leichte Zyanose,608,656,423,919,104,117,126,135,345,559,432,106,615,748,812,Pat. klagt über leichte Atemnot|Pat. klagt über unerträgliche Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
359,freie Atemwege,Atemfreq: 33 /min|SpO2: 88 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 137.070,"wach, orientiert",mittelweit,hysterisch,trocken|leichte Zyanose,608,656,423,912,104,117,126,135,345,559,432,106,615,748,836,Pat. klagt über leichte Atemnot|Pat. klagt über unerträgliche Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,9
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 94 %|Beatmung|normales AG hörbar,Herzfreq: 88 /min|peripher tastbar|RR: 120.063,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,559,432,106,615,748,801,,10
552,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 92 /min|peripher tastbar|RR: 126.067,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,803,,11
553,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 95 %|Beatmung|normales AG hörbar,Herzfreq: 101 /min|peripher kräftig tastbar|RR: 139.084,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,559,432,106,615,748,801,,2
753,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 96 /min|peripher tastbar|RR: 127.056,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,801,,3
754,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 103 /min|peripher kräftig tastbar|RR: 135.063,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,803,,4
755,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 100 /min|peripher kräftig tastbar|RR: 132.063,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,801,,5
756,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 107 /min|peripher kräftig tastbar|RR: 140.070,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,559,432,106,615,748,803,,6
757,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 104 /min|peripher kräftig tastbar|RR: 137.070,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,807,,7
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 111 /min|peripher kräftig tastbar|RR: 145.077,narkotisiert,mittelweit,,trocken|rosig,612,656,423,919,104,117,126,135,345,559,432,106,615,748,832,,8
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 107 /min|peripher kräftig tastbar|RR: 142.077,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,559,432,106,615,748,807,,9
760,,,,,,,,,,,,,,,,,,,,,,,,
