Status,Airway,Breathing,Circulation,Bewusstsein,Pupillen,Psyche,Haut,BGA-Oxy,BGA_SBH,Hb,BZ,Gerinnung,Leber,Niere,Infarkt,Lactat,Rö-Extremitäten,Rö-Thorax,Trauma-CT,Ultraschall,EKG,ZVD,Beschreibung,Übergangstabelle
296,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 147.081,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
297,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 87 /min|peripher kräftig tastbar|RR: 144.081,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
298,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 152.088,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,0,8
299,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 149.088,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,0,9
300,,,,,,,,,,,,,,,,,,,,,,,,
301,freie Atemwege,Atemfreq: 13 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 75 /min|peripher tastbar|RR: 115.030,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
302,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 81 /min|peripher tastbar|RR: 123.037,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
303,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 79 /min|peripher tastbar|RR: 120.037,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
304,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 85 /min|peripher tastbar|RR: 128.044,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
305,freie Atemwege,Atemfreq: 11 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 83 /min|peripher tastbar|RR: 125.044,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
306,freie Atemwege,Atemfreq: 13 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 133.051,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
307,freie Atemwege,Atemfreq: 10 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 130.051,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
308,freie Atemwege,Atemfreq: 12 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 92 /min|peripher kräftig tastbar|RR: 138.058,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,8
309,freie Atemwege,Atemfreq: 9 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 135.058,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,0,9
310,,,,,,,,,,,,,,,,,,,,,,,,
311,freie Atemwege,Atemfreq: 19 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 80 /min|peripher kräftig tastbar|RR: 132.060,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
312,freie Atemwege,Atemfreq: 20 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 140.067,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
313,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 137.067,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
314,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 145.074,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
315,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 87 /min|peripher kräftig tastbar|RR: 142.074,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
316,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 150.081,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
317,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 147.081,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
318,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 97 /min|peripher kräftig tastbar|RR: 155.088,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,8
319,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 94 /min|peripher kräftig tastbar|RR: 152.088,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,9
320,,,,,,,,,,,,,,,,,,,,,,,,
321,freie Atemwege,Atemfreq: 18 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 76 /min|peripher tastbar|RR: 129.060,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
322,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 82 /min|peripher kräftig tastbar|RR: 137.067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
323,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 80 /min|peripher kräftig tastbar|RR: 134.067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
324,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 142.074,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
325,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 139.074,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
326,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 147.081,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
327,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 87 /min|peripher kräftig tastbar|RR: 144.081,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
328,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 152.088,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,8
329,freie Atemwege,Atemfreq: 14 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 149.088,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,0,9
330,,,,,,,,,,,,,,,,,,,,,,,,
331,freie Atemwege,Atemfreq: 24 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 144.087,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,1
332,freie Atemwege,Atemfreq: 26 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 150.091,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. klagt über starke Schmerzen,2
333,freie Atemwege,Atemfreq: 24 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 145.088,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,3
334,freie Atemwege,Atemfreq: 26 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 151.092,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. klagt über starke Schmerzen,4
335,freie Atemwege,Atemfreq: 24 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 146.089,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,5
336,freie Atemwege,Atemfreq: 26 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 152.093,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. klagt über starke Schmerzen,6
337,freie Atemwege,Atemfreq: 24 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 147.090,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,7
338,freie Atemwege,Atemfreq: 26 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 153.094,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,820,Pat. klagt über starke Schmerzen,8
339,freie Atemwege,Atemfreq: 24 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 148.091,"wach, nicht orientiert",mittelweit,unauffällig,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über starke Schmerzen,9
340,,,,,,,,,,,,,,,,,,,,,,,,
341,freie Atemwege,Atemfreq: 19 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 80 /min|peripher kräftig tastbar|RR: 132.060,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,1
342,freie Atemwege,Atemfreq: 20 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 140.067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,2
343,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 84 /min|peripher kräftig tastbar|RR: 137.067,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,812,Pat. hat keine Schmerzen,3
344,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 145.074,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,820,Pat. hat keine Schmerzen,4
345,freie Atemwege,Atemfreq: 17 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 87 /min|peripher kräftig tastbar|RR: 142.074,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,5
346,freie Atemwege,Atemfreq: 19 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 150.081,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,6
347,freie Atemwege,Atemfreq: 16 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 90 /min|peripher kräftig tastbar|RR: 147.081,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,Pat. hat keine Schmerzen,7
348,freie Atemwege,Atemfreq: 18 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 97 /min|peripher kräftig tastbar|RR: 155.088,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,801,Pat. hat keine Schmerzen,8
349,freie Atemwege,Atemfreq: 15 /min|SpO2: 100 %|normales AG hörbar,Herzfreq: 94 /min|peripher kräftig tastbar|RR: 152.088,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,824,0,9
350,,,,,,,,,,,,,,,,,,,,,,,,
351,freie Atemwege,Atemfreq: 25 /min|SpO2: 98 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 81 /min|peripher kräftig tastbar|RR: 145.084,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,833,Pat. klagt über sehr starke Schmerzen,1
352,freie Atemwege,Atemfreq: 28 /min|SpO2: 98 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 149.085,"wach, orientiert",mittelweit,aufgeregt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,824,Pat. klagt über sehr starke Schmerzen,2
353,freie Atemwege,Atemfreq: 26 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 77 /min|peripher kräftig tastbar|RR: 142.079,"wach, orientiert",mittelweit,sehr aufgeregt,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,833,Pat. klagt über stärkste Schmerzen,3
354,freie Atemwege,Atemfreq: 29 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 79 /min|peripher kräftig tastbar|RR: 146.080,"wach, orientiert",mittelweit,sehr aufgeregt,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,824,Pat. klagt über stärkste Schmerzen,4
355,freie Atemwege,Atemfreq: 27 /min|SpO2: 94 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 73 /min|peripher kräftig tastbar|RR: 139.074,"wach, orientiert",mittelweit,hysterisch,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,836,Pat. klagt über unerträgliche Schmerzen,5
356,freie Atemwege,Atemfreq: 29 /min|SpO2: 94 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 76 /min|peripher kräftig tastbar|RR: 143.075,"wach, orientiert",mittelweit,hysterisch,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über unerträgliche Schmerzen,6
357,freie Atemwege,Atemfreq: 28 /min|SpO2: 92 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 70 /min|peripher kräftig tastbar|RR: 136.069,"wach, orientiert",mittelweit,hysterisch,trocken|leichte Zyanose,608,656,423,912,104,117,126,135,345,617,418,242,615,722,836,Pat. klagt über leichte Atemnot|Pat. klagt über unerträgliche Schmerzen,7
358,freie Atemwege,Atemfreq: 30 /min|SpO2: 92 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 72 /min|peripher kräftig tastbar|RR: 140.070,"wach, orientiert",mittelweit,hysterisch,trocken|leichte Zyanose,608,656,423,919,104,117,126,135,345,617,418,242,615,722,812,Pat. klagt über leichte Atemnot|Pat. klagt über unerträgliche Schmerzen|Monitoralarm / Pat. verschlechtert sich klinisch,8
359,freie Atemwege,Atemfreq: 29 /min|SpO2: 90 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 67 /min|peripher kräftig tastbar|RR: 133.064,"wach, orientiert",mittelweit,hysterisch,trocken|leichte Zyanose,608,656,423,912,104,117,126,135,345,617,418,242,615,722,836,Pat. klagt über leichte Atemnot|Pat. klagt über unerträgliche Schmerzen,9
360,,,,,,,,,,,,,,,,,,,,,,,,
500,,Atemfrequenz: 0 /min|SpO2: n.m. %|Atemstillstand,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
502,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 0 % nicht messbar|Beatmung,Herzfreq: 0 /min|0|RR: 0,keine Reaktion,"weit, entrundet",,kalt|grau/marmoriert,,,,,,,,,,,,,,,,0|sichere Todeszeichen,
551,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 138.083,narkotisiert,mittelweit,,trocken|rosig,612,656,423,906,104,117,126,135,345,617,418,242,615,722,801,,0
751,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 98 %|Beatmung|normales AG hörbar,Herzfreq: 79 /min|peripher tastbar|RR: 126.055,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,801,,1
752,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 85 /min|peripher kräftig tastbar|RR: 134.062,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,803,,2
753,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 83 /min|peripher kräftig tastbar|RR: 131.062,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,801,,3
754,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 139.069,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,803,,4
755,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 86 /min|peripher kräftig tastbar|RR: 136.069,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,807,,5
756,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 92 /min|peripher kräftig tastbar|RR: 144.076,narkotisiert,mittelweit,,trocken|rosig,612,656,423,926,104,117,126,135,345,617,418,242,615,722,832,,6
757,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 89 /min|peripher kräftig tastbar|RR: 141.076,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,807,,7
758,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 96 /min|peripher kräftig tastbar|RR: 149.083,narkotisiert,mittelweit,,trocken|rosig,612,656,423,919,104,117,126,135,345,617,418,242,615,722,832,,8
759,künstlicher Atemweg,Atemfreq: 15 /min|SpO2: 100 %|Beatmung|normales AG hörbar,Herzfreq: 93 /min|peripher kräftig tastbar|RR: 146.083,narkotisiert,mittelweit,,trocken|rosig,612,656,423,912,104,117,126,135,345,617,418,242,615,722,807,,9
760,,,,,,,,,,,,,,,,,,,,,,,,
